rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
31,사랑을 했다(LOVE SCENARIO),iKON,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,749725887.0,views,,,749725887,88.74902507273264,,,,https://www.youtube.com/watch?v=vecSVX1QYbQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""vecSVX1QYbQ"",""youtube_channel_id"":""UCWxCyZibDIWIrGIgP25mbfw"",""youtube_channel_title"":""iKON"",""youtube_original_title"":""iKON - ‘사랑을 했다(LOVE SCENARIO)’ M/V"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""iKON"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
32,WANNABE,ITZY,[],IT'z ME,3/9/2020,2020,"[""['k-pop'"",""'k-pop girl group']"",""k-pop""]","[""und""]",,,,,,,youtube_views,731488947.0,views,,,731488947,175.5084303453354,6tCssnvTUREcperDOUTqvA,,US5TA2000006,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop"",""k-pop girl group""],""kpop_artist_verified"":true,""verified_kpop_artist"":""ITZY"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
33,TT,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,717733025.0,views,,,717733025,88.559629304591,,,,https://www.youtube.com/watch?v=ePpPVE-GGJw,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ePpPVE-GGJw"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""TT\"" M/V"",""youtube_discovery_query"":""K-pop 2000s official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
34,Psycho,Red Velvet,[],���The ReVe Festival��� Finale,12/23/2019,2019,"[""k-pop""]","[""und""]",,,,,,,youtube_views,716847469.0,views,,,716847469,176.8925897887124,3CYH422oy1cZNoo0GTG1TK,,KRA301900597,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
35,Love Shot,EXO,[],LOVE SHOT��� The 5th Album Rep,12/13/2018,2018,"[""k-pop""]","[""und""]",,,,,,,youtube_views,710463080.0,views,,,710463080,174.16913790662718,0yB4jrSwN0bFtFRDR5vyMj,,KRA301800573,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
36,BBoom BBoom (뿜뿜),MOMOLAND,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,688473897.0,views,,,688473897,88.3788747956832,,,,https://www.youtube.com/watch?v=JQGRg8XBnB4,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""JQGRg8XBnB4"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] MOMOLAND (모모랜드) _ BBoom BBoom (뿜뿜)"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""MOMOLAND"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
37,I CAN'T STOP ME,TWICE,[],Eyes Wide Open,10/26/2020,2020,"[""k-pop""]","[""und""]",,,,,,,youtube_views,681682229.0,views,,,681682229,176.6483974465916,3apeXzypBMnUfYcZYNX6DH,,US5TA2000134,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
38,FANTASTIC BABY,BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,670226988.0,views,,,670226988,88.26221912215713,,,,https://www.youtube.com/watch?v=AAbokV76tkU,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""AAbokV76tkU"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - FANTASTIC BABY M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
39,That That (prod. & feat. SUGA of BTS),PSY,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,668536245.0,views,,,668536245,88.2512495836099,,,,https://www.youtube.com/watch?v=8dJyRm2jJ-U,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""8dJyRm2jJ-U"",""youtube_channel_id"":""UCrDkAvwZum-UTjHmzDI2iIw"",""youtube_channel_title"":""officialpsy"",""youtube_original_title"":""PSY - 'That That (prod. & feat. SUGA of BTS)' MV"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""PSY"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
40,LIKEY,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,663109065.0,views,,,663109065,88.21584965608974,,,,https://www.youtube.com/watch?v=V2hlQkVJZhE,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""V2hlQkVJZhE"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""LIKEY\"" M/V"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
41,Life Goes On,BTS,[],BE,11/20/2020,2020,"[""k-pop"",""pop""]","[""und""]",,,,,,,youtube_views,640225413.0,views,,,640225413,199.89537262650163,5FVbvttjEvQ8r2BgUcJgNg,,QMBZ92051791,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop"",""pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
42,Not Today,BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,627331346.0,views,,,627331346,87.97496989257381,,,,https://www.youtube.com/watch?v=9DwzBICPhdM,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""9DwzBICPhdM"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""BTS (방탄소년단) 'Not Today' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
43,Feel Special,TWICE,[],Feel Special,9/23/2019,2019,"[""k-pop""]","[""und""]",,,,,,,youtube_views,607728749.0,views,,,607728749,173.37564341600745,3Hz3tTQwOdM6XkA0ALB2G9,,US5TA1900074,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
44,Black Swan,BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,605213089.0,views,,,605213089,87.81908312697627,,,,https://www.youtube.com/watch?v=0lapF4DQPKQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""0lapF4DQPKQ"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""BTS (방탄소년단) 'Black Swan' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
45,CHEER UP,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,601846815.0,views,,,601846815,87.79485967285189,,,,https://www.youtube.com/watch?v=c7rCyll5AeY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""c7rCyll5AeY"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""CHEER UP\"" M/V"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
46,LOVE DIVE,IVE,[],LOVE DIVE,4/5/2022,2022,"[""k-pop""]","[""und""]",,,,,,,youtube_views,583304882.0,views,,,583304882,177.95997747331737,0Q5VnK2DYzRyfqQRJuUtvi,,KRA382204375,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""IVE"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
47,봄날 (Spring Day),BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,573391223.0,views,,,573391223,87.58451041596967,,,,https://www.youtube.com/watch?v=xEeFrLSkMm8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""xEeFrLSkMm8"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""BTS (방탄소년단) '봄날 (Spring Day)' Official MV"",""youtube_discovery_query"":""\""BTS\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
48,神메뉴(God's Menu),Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,572406397.0,views,,,572406397,87.57704479386422,,,,https://www.youtube.com/watch?v=TQTlCHxyuu8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""TQTlCHxyuu8"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""神메뉴(God's Menu)\"" M/V"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
49,The Feels,TWICE,[],The Feels,10/1/2021,2021,"[""k-pop""]","[""und""]",,,,,,,youtube_views,564641494.0,views,,,564641494,175.72360958227495,308Ir17KlNdlrbVLHWhlLe,,US5TA2100080,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
50,Like OOH-AHH(OOH-AHH하게),TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,535468917.0,views,,,535468917,87.28734266703158,,,,https://www.youtube.com/watch?v=0rtV5esQT6I,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""0rtV5esQT6I"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""Like OOH-AHH(OOH-AHH하게)\"" M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
51,Next Level,aespa,[],Next Level,5/17/2021,2021,"[""k-pop""]","[""und""]",,,,,,,youtube_views,514192282.0,views,,,514192282,171.31634349194977,2zrhoHlFKxFTRF5aMyxMoQ,,KRA302100169,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""aespa"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
52,TOMBOY,(G)I-DLE,[],I NEVER DIE,3/14/2022,2022,"[""['k-pop girl group']"",""k-pop""]","[""und""]",,,,,,,youtube_views,496270574.0,views,,,496270574,174.13793638254214,0IGUXY4JbK18bu9oD4mPIm,,KRA392100080,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop girl group"",""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
53,Heart Shaker,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,492707309.0,views,,,492707309,86.92589005686949,,,,https://www.youtube.com/watch?v=rRzxEiBLQCA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""rRzxEiBLQCA"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE \""Heart Shaker\"" M/V"",""youtube_discovery_query"":""\""TWICE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
54,Maria,HWASA,[],Mar�,6/29/2020,2020,"[""['k-pop'"",""'korean talent show']"",""k-pop""]","[""und""]",,,,,,,youtube_views,489518287.0,views,,,489518287,172.74593068552988,2kqnQCChvRpDRAasIwc4Rh,,KRA382002246,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop"",""korean talent show""],""kpop_artist_verified"":true,""verified_kpop_artist"":""HWASA"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
55,Monster,EXO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,477924870.0,views,,,477924870,86.79359631602622,,,,https://www.youtube.com/watch?v=KSH-FVVtTf0,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""KSH-FVVtTf0"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""EXO 엑소 'Monster' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
56,Boy In Luv(상남자),BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,476860534.0,views,,,476860534,86.78391381689605,,,,https://www.youtube.com/watch?v=m8MfJg68oCs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""m8MfJg68oCs"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] BTS(방탄소년단) _ Boy In Luv(상남자)"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
57,HIP,MAMAMOO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,464389469.0,views,,,464389469,86.66882363580012,,,,https://www.youtube.com/watch?v=KhTeiaCezwM,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""KhTeiaCezwM"",""youtube_channel_id"":""UCuhAUMLzJxlP1W7mEk0_6lA"",""youtube_channel_title"":""MAMAMOO"",""youtube_original_title"":""[MV] 마마무(MAMAMOO) - HIP"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""MAMAMOO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
